year,service_name,request_count
2018,Parks - Tree Concern - WAM,211
2018,Roads - Backlane Maintenance,203
2018,Roads - Signs - Traffic and Roadmarking,130
2018,Roads - Sidewalk - Curb and Gutter Repair,129
2018,WRS - New Service - Carts,105
2018,Roads - Traffic or Pedestrian Light Repair,91
2018,Roads - Signs - Parking,88
2018,HR - Recruitment and Program Inquiry,69
2018,Bylaw - Snow and Ice on Sidewalk,66
2018,Roads - Pothole Maintenance,66
2018,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",60
2018,Bylaw - Long Grass - Weeds Infraction,59
2018,WATS - Drainage Bylaw,48
2018,Roads - Debris on Street/Sidewalk/Boulevard,45
2018,WRS - Disposal Guide Tool Feedback,45
2018,Roads - Street Cleaning,43
2018,Roads - Pavement Markings - Missing or Faded,41
2018,Corporate - Graffiti Concerns,38
2018,AS - Pick Up Stray,30
2018,CT AC - Trip Feedback,29
2018,Roads - Debris on Backlane,28
2018,Compliance - Business Licence Concern,27
2018,Roads - Detour Inquiry,27
2018,CFD - Fire Code and General Inquiries - FHB,26
2018,Active Living Program Application,24
2018,WRS - Waste - Residential,23
2018,Parks - Snow and Ice Concerns - WAM,22
2018,Parks - Inglewood Bird Sanctuary - Inquiries and Bookings,20
2018,AS - Animal Bite,19
2018,CN - Survey - Senior Services Home Maintenance,19
2018,CSC - Calgary.ca Feedback and Issue Report,18
2018,Finance - Property Tax Account Inquiry,17
2018,Roads - Dead Animal Pick-Up,16
2018,WRS - Employee - Complaint Compliment,16
2018,CN - Subsidized Programs - Fair Entry,15
2018,WRS - Compost - Green Cart,13
2018,CFD - Fire Safety Presentation,12
2018,CN - Senior Services Home Maintenance Inquiry,12
2018,Parks - School Program Registration,12
2018,WATS - Water Outage,12
2018,CFD - Inspection - Business Licence - FHB,11
2018,Roads - Streetlight Maintenance,11
2018,WRS - Recycling - Blue Cart,11
2018,WATS - Spills Entering Storm System,10
2018,WRS - Brochures,10
2018,CBS - RIM - Property Research,9
2018,CN - Guides / Directories & Publications,9
2018,Compliance - Taxi/Limousine/TNC (Ride Sharing) Concern,9
2018,WATS - Water Main Break or Leak,9
2018,WRS - Recycling - Depots,9
2018,Bylaw - Tree - Shrub Infraction,8
2018,CAI - City Online - Feedback Form Only,8
2018,CFD - Lockbox Problem - FHB,8
2018,CFD - Smoke Alarm Inquiries & Asst. for Elderly/Disabled,8
2018,Finance - TIPP Agreement Request,8
2018,Roads - Fence - Noise Barrier - Retaining Wall Repair,8
2018,WRS - Education Inquiries,8
2018,WRS - Landfill - Disposal Information,8
2018,Bylaw - Disturbance and Behavioural Concerns,7
2018,City Clerk's - Olympic VOTE 2018,6
2018,WRS - Commercial Collection Services,6
2018,Bylaw - Invoice Appeal,5
2018,Finance - Accounts Payable,5
2018,Roads - Signs - Missing - Damaged,5
2018,Roads - Traffic Signal Timing Inquiry,5
2018,WATR - Erosion and Sediment Control,5
2018,CN - Snow Angels Campaign,4
2018,Recreation - Arena Booking Application,4
2018,AS - Animal at Large,3
2018,Bylaw - Material on Public Property,3
2018,Bylaw - Property Maintenance Concerns,3
2018,CFD - Fire Code Hazard Complaint - FHB,3
2018,CFD - Inspection - Occupancy - FHB,3
2018,CFD - Inspection - Provincial Accreditation or Licence - FHB,3
2018,CN - Volunteer Request - Summer,3
2018,Finance - ONLINE TIPP Agreement Request,3
2018,Parks - Wildlife Sightings,3
2018,Roads - Backlane Paving Petitions and Inquiries,3
2018,Roads - Streetlight Damage,3
2018,WRS - Cart Management,3
2018,WRS - Landfill - Industrial Permit or Inquiry,3
2018,WRS - Landfill - Operations,3
2018,Bylaw - Temporary Signs Infraction on City Property,2
2018,CFD - Safe Housing - FHB,2
2018,CGS - Calgary Growth Strategies - General Concerns,2
2018,CN - Age-Friendly Business Registry,2
2018,Calgary 911 - Pathway Emergency Locator Marker Concern,2
2018,Corporate - Encampment Concerns,2
2018,Parks - Pest Management,2
2018,Public - Municipal Complex - Atrium or Plaza Use Request,2
2018,Recreation - Field Tournament Application,2
2018,Roads - Boulevard Maintenance,2
2018,Roads - Streetlight - General Inquiry,2
2018,Roads Permits - Requests and Inquiries,2
2018,WATS - Water Off-On Appointment,2
2018,WRS - Landfill - Accounts and Billing,2
2018,WRS - Multifamily Recycling and Composting,2
2018,WRS - School Landfill Tours Lottery,2
2018,AS - Bee Concern or Inquiry,1
2018,AS - Lost and Found Animal,1
2018,AS - Unlicensed Animal,1
2018,CBS - DCI - Illegal Suite,1
2018,CBS - DCI - Vehicle Infractions,1
2018,CBS - Emergency Electrical Reconnection,1
2018,CBS - RIM - Policy Document Requests,1
2018,CBS Concern - Building Without a Permit,1
2018,CFD - Fire Drill - Warden Lecture - FHB,1
2018,CFD - Inspection - Building in Progress - FHB,1
2018,CFD - Inspection - Missed Annual - FHB,1
2018,CGS - Urban Initiatives General Inquiries,1
2018,CN - Property Tax Assistance Program (PTAP),1
2018,CSC - Communications & Marketing Initiatives,1
2018,CT - Fair Entry Inquiry,1
2018,Calgary Housing - General Inquiry,1
2018,Calgary Safety Expo - School Registration,1
2018,City Clerk's - Municipal Complex Tour,1
2018,Development Compliance - Illegal Suite,1
2018,Finance - BIA and Business Tax Inquiry,1
2018,Finance - School Support Notice Document Request,1
2018,Parks - Development - Tree Concern - WAM,1
2018,Parks - Maintenance - WAM,1
2018,Parks - Mosquito Concerns,1
2018,Parks - Mowing Request - WAM,1
2018,Parks - Pathway Concern - WAM,1
2018,Parks - Reader Rock Garden - Inquiries and Bookings,1
2018,Parks - Volunteer Request,1
2018,Recreation - Arena Tournament and Special Event Application,1
2018,Recreation - Athletic Park Special Event and Tournament Appl,1
2018,Recreation - Tennis / Pickleball Court Application,1
2018,Roads - Employee Complaint - Compliment,1
2018,Roads - Street Paving - Contract Services,1
2018,Stewardship of City Owned Land,1
2018,WATR - Industrial Monitoring Inquiry,1
2018,WATR - Water Billing Concerns,1
2018,WATR - Watershed,1
2018,WATS - Catch Basin Concerns,1
2018,WATS - Service and Main Valve Issues,1
2018,WRS - Programs,1
2018,WRS - Recollect Inquiry,1
2018,Z - CBS - RIM - DSSP,1
2019,WRS - Cart Management,2459
2019,Finance - Property Tax Account Inquiry,2192
2019,CBS Inspection - Electrical,1706
2019,Finance - ONLINE TIPP Agreement Request,1688
2019,Bylaw - Snow and Ice on Sidewalk,1535
2019,CBS Inspection - Commercial or Multi-Family,1499
2019,Parks - Tree Concern - WAM,1430
2019,CBS Inspection - Residential Improvement Project - RIP,1405
2019,WRS - Waste - Residential,1304
2019,Roads - Backlane Maintenance,1270
2019,Roads - Streetlight Maintenance,1229
2019,Bylaw - Material on Public Property,1184
2019,Corporate - Graffiti Concerns,1152
2019,WATS - Sewage Back-up,1001
2019,Roads - Snow and Ice Control,988
2019,311 Contact Us,985
2019,Finance - TIPP Agreement Request,926
2019,WRS - Compost - Green Cart,905
2019,Roads - Debris on Street/Sidewalk/Boulevard,885
2019,WRS - Recycling - Blue Cart,847
2019,CBS Inspection - Furnace Replacement,834
2019,Roads - Dead Animal Pick-Up,724
2019,CBS Inspection - Plumbing,690
2019,Bylaw - Long Grass - Weeds Infraction,661
2019,CBS Inspection - Gas,661
2019,Roads - Pothole Maintenance,654
2019,WRS - New Service - Carts,651
2019,Roads - Signs - Missing - Damaged,646
2019,CT - Bus Route or Bus Schedule,636
2019,Roads - Traffic Signal Timing Inquiry,632
2019,CN - Subsidized Programs - Fair Entry,583
2019,Roads - Sidewalk - Curb and Gutter Repair,582
2019,AS - Animal at Large,572
2019,Roads - Roadway Maintenance,559
2019,Parks - Snow and Ice Concerns - WAM,550
2019,CBS - RIM - Property Research,545
2019,CBS Inspection - Cancellation or Reschedule,535
2019,WATS - Sewer Maintenance,499
2019,Parks - Wildlife Sightings,492
2019,Roads - Debris on Backlane,481
2019,Roads - Traffic or Pedestrian Light Repair,466
2019,AS - Pick Up Stray,462
2019,Bylaw - Noise Concerns,456
2019,CBS Inspection - SCP - New Home,439
2019,WRS - Commercial Collection Services,433
2019,WATS - Water Off-On Appointment,432
2019,AS - Lost and Found Animal,419
2019,CFD - Inspection - Business Licence - FHB,419
2019,Bylaw - Temporary Signs Infraction on City Property,413
2019,CT AC - Trip Feedback,413
2019,Roads - Signs - Parking,389
2019,CT - Bus Stops,375
2019,Recreation - School Facility Booking Application,375
2019,Bylaw - Tree - Shrub Infraction,355
2019,AS - Animal Noise,332
2019,Compliance - Business Licence Concern,323
2019,WATS - Service and Main Valve Issues,300
2019,Corporate - Encampment Concerns,289
2019,Animal / Bylaw - Information Request,288
2019,Bylaw - Waste and Recycling Infractions,287
2019,Parks - Garbage - WAM,278
2019,Active Living Program Application,261
2019,Roads - Signs - Traffic and Roadmarking,260
2019,CFD - Fire Code and General Inquiries - FHB,257
2019,TP - Community Traffic - Cycling - Pedestrian Inquiries,256
2019,Roads - Detour Inquiry,250
2019,Parks - Wildlife Management,248
2019,CBS Inspection - Heating & Ventilation,246
2019,WATS - Water Meter Issues,236
2019,Opinions on Business Units,232
2019,Parks - Infrastructure - WAM,226
2019,AS - Animal Licence - Concerns on Existing,217
2019,WATS - Water Main Break or Leak,215
2019,Bylaw - Disturbance and Behavioural Concerns,214
2019,CAI - City Online - Concern,209
2019,CBS - Code Inquiry,208
2019,CBS - DCI - Vehicle Infractions,205
2019,CT - Fair Entry Inquiry,201
2019,Law - Risk Management and Claims,195
2019,WATS - Construction Inquiry,183
2019,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",179
2019,WATS - Catch Basin Concerns,167
2019,CFD - Inspection - Occupancy - FHB,160
2019,Parks - Maintenance - WAM,160
2019,WRS - Programs,154
2019,CBS Concern - Building Without a Permit,151
2019,Compliance - Taxi/Limousine/TNC (Ride Sharing) Concern,148
2019,Roads Permits - Requests and Inquiries,142
2019,WATS - Manhole Concerns,138
2019,CSC - Calgary.ca Feedback and Issue Report,136
2019,Parks - Pathway Concern - WAM,135
2019,Roads - Detour Urgent (Safety) Concerns,135
2019,Finance - ONLINE Property Tax Document Request,128
2019,Recreation - Arena Booking Application,128
2019,WATS - Water Pressure Issues,127
2019,After Hours Transit - General Concerns,124
2019,Bylaw - Property Maintenance Concerns,124
2019,WATR - Erosion and Sediment Control,123
2019,Parks - Special Events,119
2019,HR - Recruitment and Program Inquiry,118
2019,CBS - Infill Construction Concerns,117
2019,CT - CTrain Stations,117
2019,Roads - Fence - Noise Barrier - Retaining Wall Repair,116
2019,Bylaw - Vehicle Concerns,114
2019,Roads - Street Cleaning,114
2019,CFD - Inspection - Provincial Accreditation or Licence - FHB,113
2019,TI - Connections to South West Ring Road,110
2019,Roads - Boulevard Maintenance,107
2019,CT - Advertising and Communications,104
2019,TI - Major Road Projects Inquiry,104
2019,Roads - Streetlight - General Inquiry,99
2019,WATS - Cross Connection Inquiries,99
2019,WATS - Emergency Water Temporary Off,99
2019,CFD - Fire Station Tour,98
2019,Parks - Mowing Request - WAM,96
2019,CN - Senior Services Home Maintenance Inquiry,95
2019,WATS - Drainage Bylaw,95
2019,CBS - Planning and Development - After Hours SR,93
2019,AS - Animal Chase - Threat,92
2019,TI - Major Transit Projects Inquiry,90
2019,CBS - Business Customer Email Submission,89
2019,Roads - Employee Complaint - Compliment,89
2019,WATS - Fire Hydrant,88
2019,WATS - Water Meter Installation Request,87
2019,WATS - Tap Water Sampling Program,84
2019,Parks - Irrigation Maintenance - WAM,83
2019,CBS - DCI - Illegal Suite,78
2019,CT - Bus or CTrain Vehicle Maintenance,78
2019,WATS - Water Quality,78
2019,Roads - Streetlight Damage,76
2019,WATS - Urgent Water Reconnect,75
2019,Finance - Credit and Collection Inquiries,74
2019,WATR - Industrial Monitoring Inquiry,73
2019,Parks - Natural Area Maintenance - WAM,72
2019,CN - Registered Social Worker Letter,70
2019,CT - Snow and Ice Control,70
2019,Finance - BIA and Business Tax Inquiry,70
2019,CT - Park and Ride Lot - LRT or Bus,68
2019,CFD - Fire Drill - Warden Lecture - FHB,67
2019,CT - Transit Safety / Public Etiquette,65
2019,WATR - Major Projects Inquiry,65
2019,Roads - Pavement Markings - Missing or Faded,64
2019,WATS - Spills Entering Storm Drain,64
2019,Roads - Traffic Operational Improvement Inquiry,63
2019,Stewardship of City Owned Land,63
2019,Bylaw - Permit - Noise Exemption,62
2019,AS - No Cost Spay or Neuter Program Inquiries,61
2019,CT - Transit Pass Programs,60
2019,Roads - Curb Lowering for Existing Driveways,59
2019,Recreation - Volunteer Request,58
2019,Parks - Devonian Gardens - Inquiries and Bookings,57
2019,Parks - Planning Inquiries,57
2019,AS - Animal Bite,56
2019,Bylaw - Water Misuse / Wasting Concern,56
2019,WRS - Landfill - Disposal Information,56
2019,WATS - Water Outage,55
2019,WRS - Employee - Complaint Compliment,54
2019,CFD - Inspection - Special Events - FHB,51
2019,WATS - Property Rehab,51
2019,AS - Animal Damaging Pet or Property,50
2019,CBS - Urgent Safety Response,50
2019,Parks - Weed Control Issues - WAM,50
2019,REC - Arena Inquiry,50
2019,CFD - Fire Code Hazard Complaint - FHB,49
2019,Development Compliance - Vehicle Infractions,49
2019,CFD - Inspection - Missed Annual - FHB,48
2019,Roads - Street Paving Program,47
2019,WATS - Fire Hydrant Flow Test,47
2019,Finance - Tax Account Maintenance,46
2019,Roads - Local Improvement Inquiry,46
2019,UEP - Odour Inquiries,46
2019,Parks - Pest Concerns - WAM,45
2019,Parks - Employee Complaint - Compliment,44
2019,AS - Dog Defecation,43
2019,CFD - Fire Safety Plan Review - FHB,43
2019,Roads - Speed Education,42
2019,WRS - Brochures,41
2019,WATR - Utility Inspection - Corrosion - Indemnification,40
2019,CBS - Unsafe Derelict or Grow Op Property,39
2019,CN - Property Tax Assistance Program (PTAP),39
2019,Parks - General Concerns,38
2019,Parks - Lighting Concern - WAM,37
2019,CFD - Land Search - Property Search,35
2019,Roads - Traffic Signal Construction Inquiry,35
2019,WATS - Drainage Concerns,35
2019,TP - Noise Barrier Wall,34
2019,CFD - Incident Report Request,33
2019,Parks - School Program Registration,33
2019,CBS Concern - Electrical,32
2019,TP - Future Road Planning and Upgrades,32
2019,Roads - Bridge - Tunnel - Underpass Concern,31
2019,TP - Driveway Access - New or Widening,31
2019,WRS - Landfill - Industrial Permit or Inquiry,31
2019,Parks - Inglewood Bird Sanctuary - Inquiries and Bookings,30
2019,Recreation - Boat Stall Application,30
2019,WATR - Water Billing Concerns,30
2019,Bylaw - Invoice Appeal,29
2019,CT - CTrain Schedule,29
2019,Public - Municipal Complex - Atrium or Plaza Use Request,29
2019,ASMT - Assessment General Concern - After Hours and Overflow,28
2019,CFD - Inspection - Occupant Load - FHB,28
2019,WRS - Multifamily Recycling and Composting,28
2019,Roads - Traffic Control Change Feedback,27
2019,WATS - Storm Pond Concerns,27
2019,RE&DS - Property Leasing and Sales Inquiry,26
2019,AS - Animal Public Relations,25
2019,Parks - Development - Tree Concern - WAM,25
2019,Roads - Traffic Signal Lane Designation Sign,25
2019,CT - MAX,24
2019,Parks - Reader Rock Garden - Inquiries and Bookings,24
2019,Roads - Indemnification Agreement - Request For,24
2019,WATS - Water Equipment Pickup,24
2019,CFD - Safe Housing - FHB,23
2019,Parks - Lost and Found - WAM,23
2019,WRS - Landfill - Operations,23
2019,Bylaw - Vandalism and Property Damage Concerns,22
2019,CFD - Inspection - Fireworks Pyro Open Flame Blasting - FHB,22
2019,REC - Pool - Killarney,22
2019,CT - Projects,21
2019,Roads - New Subdivisions,21
2019,WRS - Disposal Guide Tool Feedback,21
2019,CFD - Lockbox Problem - FHB,20
2019,Finance - Accounts Payable,20
2019,Finance - Corporate Billing and eBill Inquiry,20
2019,REC - Arts and Culture,20
2019,WRS - Recollect Inquiry,20
2019,Golf Course Inquiry,19
2019,REC - Athletic Park Inquiry,19
2019,AS - Animal Injured,18
2019,CFD - Inspection - Building in Progress - FHB,18
2019,Facility Mgmt - Civic Facility Inquiry,18
2019,Parks - Natural Area Inquiries - WAM,18
2019,REC - Southland Leisure Centre Inquiry,18
2019,WATS - Permanent Water Disconnect,18
2019,WRS - Landfill - Clean Fill,18
2019,Animal / Bylaw - Employee Complaint - Compliment,17
2019,CN - Neighbourhood Services Programs,17
2019,Development Compliance - Illegal Suite,17
2019,Recreation - Athletic Park Application,17
2019,Roads - Minor Projects Construction,17
2019,WATS - Basement Seepage,16
2019,WRS - Education Inquiries,16
2019,WRS - Landfill - Accounts and Billing,16
2019,RE&DS - Encroachment Agreements on City Land,15
2019,REC - Pool - Administration Inquiry,15
2019,Recreation - Employee Complaint - Compliment,15
2019,Roads - Wheelchair Slope - Request For,15
2019,WATS - Water Wagon Issues,15
2019,CBS Concern - Heating & Ventilation,14
2019,CFD - Technical Services Review - FHB,14
2019,Parks - Community Inquiry,14
2019,Parks - Ralph Klein Park - Inquiries and Bookings,14
2019,REC - Pool - Canyon Meadows,14
2019,Roads - Plus 15 Skywalk,14
2019,WATR - Water Disconnect Exemption Program,14
2019,AS - Rat Sighting,13
2019,CBS Inspection - Gas Fireplace Installation,13
2019,CFD - Fire Truck Booking,13
2019,Calgary Safety Expo - School Registration,13
2019,Recreation - Arena Meeting Room Application,13
2019,TI - Bridges and Structures Inquiry,13
2019,REC - Pool - Acadia,12
2019,REC - Pool - Foothills,12
2019,REC - Pool - Renfrew,12
2019,Roads - BIA Maintenance,12
2019,Roads - Repaving Candidate Street and Inquiries,12
2019,WATS - Spills Entering Storm System,12
2019,Animal / Bylaw - Publications Request,11
2019,CFD - Hazmat Inquiries,11
2019,CN - Snow Angels Campaign,11
2019,Calgary Housing - General Inquiry,11
2019,Finance - School Support Notice Document Request,11
2019,Parks - Pest Management,11
2019,Recreation - Athletic Park Special Event and Tournament Appl,11
2019,WATR - Water Development Inquiry,11
2019,WATS - Temporary Water Line Issues,11
2019,AS - Animal Tethered -Tied,10
2019,After Hours Office of the Councillors - General Inquiry,10
2019,Bylaw - Spills Concerns,10
2019,Bylaw - Water Services Request,10
2019,CAI - Utility Placement Inquiry,10
2019,City Clerk's - Municipal Complex Tour,10
2019,Customer Service & Communications - General Concerns,10
2019,Mayor's Office - General Concerns,10
2019,Recreation - Arena Tournament and Special Event Application,10
2019,Recreation - Playfield (D & E) Community Fields Application,10
2019,WATR - Water Reporting and Information,10
2019,WRS - School Landfill Tours Lottery,10
2019,Green Line Inquiry,9
2019,Parks - Cemetery - Maintenance - WAM,9
2019,REC - Pool - Bob Bahan,9
2019,REC - Pool - Thornhill,9
2019,REC - Village Square Leisure Centre Inquiry,9
2019,Recreation - Field Tournament Application,9
2019,WATR - Water and Sewer Main Condition Inquiries,9
2019,WRS - Landfill - Diversion Programs,9
2019,AS - No Control Dog in Off Leash Area,8
2019,CAI - GIS Mapping and Analysis Inquiry,8
2019,CFD - Inspection - Tank - FHB,8
2019,CSC - Survey Inquiry and Research Library,8
2019,Parks - Irrigation Line Location Request - WAM,8
2019,Parks - Volunteer Request,8
2019,REC - Pool - Inglewood,8
2019,REC - Program Registration Inquiry,8
2019,Roads - Backlane Paving Construction,8
2019,Roads - Traffic Signal Operation Report - Intersection Plan,8
2019,TP - Transportation Legal land Inquiries,8
2019,WATS - Water Treatment Inquiries,8
2019,WRS - Program - ICI,8
2019,AS - Bee Concern or Inquiry,7
2019,AS - Livestock - Bird(s) in the City,7
2019,AS - Unlicensed Animal,7
2019,CAI - Open Calgary - Open Data Catalogue Concern,7
2019,CFD - Compliments / Thank You / Recognition,7
2019,Port-a-Potty Inquiry,7
2019,REC - Booking Inquiry,7
2019,REC - Pool - Beltline,7
2019,REC - Pool - Glenmore,7
2019,REC - Pool - Shouldice,7
2019,Roads - Load Ban and Overweight Vehicle on Road Inquiry,7
2019,Supply - General Inquiries,7
2019,WATS - Location of Underground Water Lines,7
2019,WATS - Lot Grading,7
2019,WATS - Wastewater Treatment Information,7
2019,AS - Human Injury,6
2019,CED - Filming Activities (Behind The Scenes),6
2019,CFD - Lockbox Programming,6
2019,CPA - Employee Complaint - Compliment,6
2019,CT AC - Fair Entry Inquiry,6
2019,ESM - Environmental and Safety Management Inquiries,6
2019,Roads - Traffic Camera and ATIS Inquiries,6
2019,TI - Employee Complaint - Compliment,6
2019,US - Urban Strategy General Inquiries,6
2019,AS - Animal Vehicle Offences,5
2019,CAI - City Online - Feedback Form Only,5
2019,CAI - Open Data Catalogue Inquiry,5
2019,CFD - Fire Safety Presentation,5
2019,CN - General Concerns,5
2019,Facility Mgmt - Bulk Water Station Maintenance,5
2019,Fleet - General Concern,5
2019,Parks - Branching Out Tree Program,5
2019,REC - Pool - Sir Winston Churchill,5
2019,REC - Recreation Connector Request,5
2019,Recreation - Calgary After School Program Inquiries,5
2019,Roads - Traffic Vibration Concerns,5
2019,TI - Special Projects Inquiry,5
2019,WATS - Water Run Inquiry,5
2019,WRS - Special Collection,5
2019,AS - Livestock Emotional Support Animal,4
2019,Bylaw - Cannabis Concerns,4
2019,Bylaw - Public Relations,4
2019,CBS - RIM - Policy Document Requests,4
2019,CFD - Inspection - Pre-Purchase Insurance - FHB,4
2019,CFD - Public Affairs Inquiries,4
2019,CN - Employee Complaint - Compliment,4
2019,CN - New Audible/Accessible Pedestrian Signal,4
2019,CN - Senior Services Home Maintenance Concern,4
2019,CP - General Concerns,4
2019,LEAD Program Inquiry,4
2019,RE&DS - Real Estate & Development Services - Project Inquiry,4
2019,Roads - Boulevard Garden and Landscaping Request,4
2019,WATR - Treatment Plant Tours,4
2019,WATR - Watershed,4
2019,WRS - Recycling - Depots,4
2019,AS - Animal Interference,3
2019,AS - Animal Park - Pathway Concerns,3
2019,CAI - Commercial Electronic Data License Request,3
2019,CBS - RIM - Subscription Services,3
2019,CBS Concern - Plumbing and Gas,3
2019,CEMA - Non Emergency Request,3
2019,CFD - Community Safety Inquiries,3
2019,CFD - Facility Maintenance Requests,3
2019,CGS - Calgary Growth Strategies - General Concerns,3
2019,City Clerk's - Civic Complex Tour,3
2019,Compliance - Taxi or Limousine Compliment,3
2019,Councillors Office - Lapel Pin Program,3
2019,Facility Mgmt - Facility - Public Use Booking,3
2019,Finance - BTIPP Agreement Request,3
2019,RE&DS - Acquisitions and Expropriations,3
2019,REC - Sport and Facility Development,3
2019,Recreation - Tennis Court Application,3
2019,Roads - Street Cleaning Annual Program,3
2019,TP - Traffic Volume Flow Maps and Count Reports,3
2019,CAC - Public Infrastructure Inquiry,2
2019,CAI - Employee Complaint - Compliment,2
2019,CBS Inspection - Special Event Tents (After Hours),2
2019,CFD - Employee Complaint - Compliment,2
2019,CFD - Smoke Alarm Inquiries & Asst. for Elderly/Disabled,2
2019,CN - Disability/Accessibility - Meeting and Event Support,2
2019,CN - Volunteer Request - Summer,2
2019,CSC - Communications & Marketing Initiatives,2
2019,Calgary 911 - Pathway Emergency Locator Marker Concern,2
2019,City Clerk's - General Concerns - After Hours,2
2019,Community Clean Up Event - Application,2
2019,Finance - ONLINE eBill Inquiry,2
2019,Mayor's Office - Meeting Request,2
2019,New Recreation Facilities,2
2019,Parks - APT Maintenance,2
2019,Parks - Clearwater Park Booking and Inquiries,2
2019,REC - Glenmore Reservoir - Boat Rentals,2
2019,"REC - Glenmore Reservoir - Boat Stalls, Racks, Docks, Ramps",2
2019,Recreation - Tennis / Pickleball Court Application,2
2019,Roads - Stairs - Damage,2
2019,WATR - Re-Use of Existing Site Services,2
2019,WATR - Water Conservation Programs,2
2019,AS - Livestock and Bird(s) in the City,1
2019,CAI - Cadastral Mapping Service Inquiry,1
2019,CBS - Public Protection Site Safety Meeting,1
2019,CFD - Lockbox Inquiry - FHB,1
2019,CFD - Missed Annual Inspection - FHB,1
2019,CMO - City Manager's Office - General Concerns,1
2019,CN - Calgary After School Program Inquiry,1
2019,CT - Bikes on Transit,1
2019,CT AC - Trip Feedback - CTA,1
2019,Calgary Soccer Centre Inquiry,1
2019,City Clerk's - Civic Census (Public Inquiries),1
2019,IT - Public WiFi - Shaw Go WiFi at City Facilities,1
2019,Law - General Concern - After Hours,1
2019,MISSING,1
2019,Mayor's Office - Birthday or Anniversary Request,1
2019,Mayor's Office - Greeting Message Request,1
2019,REC - Glenmore Sailing School Inquiry,1
2019,REC - Mobile Skateparks / Skateboard Programs,1
2019,Recreation - Food Truck Parking Stall Application,1
2019,Recreation - Sailing School Application,1
2019,Roads - Agricultural Crossing Request,1
2019,UEP - Corporate Waste Diversion,1
2019,WATS - Developer Request for Parks Irrigation Meter,1
2019,WRS - Bin Checks,1
2019,WRS - Recycling - Community,1
2020,Finance - Property Tax Account Inquiry,5765
2020,WRS - Cart Management,4924
2020,Finance - ONLINE TIPP Agreement Request,3322
2020,CBS Inspection - Electrical,3010
2020,WRS - Compost - Green Cart,2832
2020,Parks - Tree Concern - WAM,2821
2020,Bylaw - Snow and Ice on Sidewalk,2632
2020,CBS Inspection - Residential Improvement Project - RIP,2608
2020,311 Contact Us,2483
2020,WRS - Waste - Residential,2270
2020,CBS Inspection - Commercial or Multi-Family,2064
2020,Corporate - Graffiti Concerns,2011
2020,Roads - Pothole Maintenance,1816
2020,Bylaw - Material on Public Property,1810
2020,WRS - Recycling - Blue Cart,1804
2020,Finance - TIPP Agreement Request,1601
2020,CN - Subsidized Programs - Fair Entry,1487
2020,WATS - Sewage Back-up,1447
2020,Roads - Snow and Ice Control,1400
2020,CBS Inspection - Plumbing,1356
2020,CFD - Operation Birthdays,1336
2020,Roads - Backlane Maintenance,1319
2020,Roads - Debris on Street/Sidewalk/Boulevard,1295
2020,WATS - Catch Basin Concerns,1231
2020,CBS Inspection - Furnace Replacement,1221
2020,Roads - Streetlight Maintenance,1204
2020,Roads - Sidewalk - Curb and Gutter Repair,1179
2020,WRS - New Service - Carts,1165
2020,Roads - Roadway Maintenance,1096
2020,CBS Inspection - Gas,989
2020,Roads - Dead Animal Pick-Up,968
2020,AS - Animal at Large,960
2020,Parks - Garbage - WAM,857
2020,CBS Inspection - Cancellation or Reschedule,836
2020,Roads - Traffic or Pedestrian Light Repair,829
2020,Bylaw - Disturbance and Behavioural Concerns,826
2020,WATS - Service and Main Valve Issues,801
2020,Roads - Debris on Backlane,787
2020,Roads - Signs - Missing - Damaged,765
2020,WRS - Commercial Collection Services,723
2020,AS - Pick Up Stray,703
2020,Bylaw - Noise Concerns,692
2020,CBS Inspection - SCP - New Home,690
2020,WATS - Sewer Maintenance,678
2020,Bylaw - Temporary Signs Infraction on City Property,675
2020,WATS - Water Off-On Appointment,665
2020,Compliance - Business Licence Concern,641
2020,Corporate - Encampment Concerns,629
2020,Opinions on Business Units,615
2020,CT - Bus Route or Bus Schedule,613
2020,CFD - Inspection - Business Licence - FHB,597
2020,CBS - RIM - Property Research,578
2020,Bylaw - Long Grass - Weeds Infraction,572
2020,Roads - Traffic Signal Timing Inquiry,566
2020,Finance - ONLINE Property Tax Document Request,553
2020,Parks - Infrastructure - WAM,552
2020,Bylaw - Waste and Recycling Infractions,533
2020,Parks - Snow and Ice Concerns - WAM,505
2020,AS - Lost and Found Animal,478
2020,Bylaw - Tree - Shrub Infraction,475
2020,Roads - Street Cleaning,460
2020,Parks - Maintenance - WAM,451
2020,WATS - Water Meter Issues,446
2020,CBS - Code Inquiry,445
2020,Parks - Wildlife Sightings,443
2020,CT - Bus Stops,442
2020,AS - Animal Licence - Concerns on Existing,439
2020,AS - Animal Noise,438
2020,CBS Inspection - Heating & Ventilation,424
2020,Animal / Bylaw - Information Request,423
2020,CFD - Fire Code and General Inquiries - FHB,413
2020,Parks - Mowing Request - WAM,412
2020,CT - Transit Pass Programs,409
2020,WRS - Programs,398
2020,WATS - Water Main Break or Leak,390
2020,Recreation - Arena Booking Application,364
2020,After Hours Office of the Councillors - General Inquiry,359
2020,Corporate - Face Covering Concerns,356
2020,Parks - Wildlife Management,349
2020,Law - Risk Management and Claims,346
2020,CT AC - Trip Feedback,333
